,matchcode,map,team1,team2,score1,score2,event,stars,date
19204,2315231,Cobblestone,NRG,Renegades,9,16,DreamHack Open Denver 2017 North America Closed Qualifier,1,2017-09-25
19205,2315231,Overpass,NRG,Renegades,16,8,DreamHack Open Denver 2017 North America Closed Qualifier,1,2017-09-25
19206,2315231,Train,NRG,Renegades,19,16,DreamHack Open Denver 2017 North America Closed Qualifier,1,2017-09-25
19207,2315113,Train,Vault,4'US,16,14,TodosGamers Cup #1,0,2017-09-25
19208,2315113,Nuke,Vault,4'US,16,6,TodosGamers Cup #1,0,2017-09-25
19209,2315224,Inferno,AWTR,Binary Dragons,16,9,WCA 2017 Europe Closed Qualifier,0,2017-09-25
19210,2315224,Cache,AWTR,Binary Dragons,4,16,WCA 2017 Europe Closed Qualifier,0,2017-09-25
19211,2315224,Train,AWTR,Binary Dragons,16,14,WCA 2017 Europe Closed Qualifier,0,2017-09-25
19212,2315227,Cobblestone,Ghost,Luminosity,16,8,DreamHack Open Denver 2017 North America Closed Qualifier,0,2017-09-25
19213,2315227,Train,Ghost,Luminosity,13,16,DreamHack Open Denver 2017 North America Closed Qualifier,0,2017-09-25
19214,2315227,Mirage,Ghost,Luminosity,16,13,DreamHack Open Denver 2017 North America Closed Qualifier,0,2017-09-25
19215,2315230,Inferno,Renegades,Rogue,16,7,DreamHack Open Denver 2017 North America Closed Qualifier,1,2017-09-25
19216,2315230,Mirage,Renegades,Rogue,16,7,DreamHack Open Denver 2017 North America Closed Qualifier,1,2017-09-25
19217,2314940,Inferno,Torqued,SKDC,16,2,WorldGaming CS:GO Canadian Championship Series 2017,0,2017-09-25
19218,2314940,Mirage,Torqued,SKDC,14,16,WorldGaming CS:GO Canadian Championship Series 2017,0,2017-09-25
19219,2314940,Cobblestone,Torqued,SKDC,16,6,WorldGaming CS:GO Canadian Championship Series 2017,0,2017-09-25
19220,2315040,Overpass,Space Soldiers,FlipSid3,16,11,ESEA Season 25 MDL Global Challenge,1,2017-09-25
19221,2315040,Cache,Space Soldiers,FlipSid3,16,9,ESEA Season 25 MDL Global Challenge,1,2017-09-25
19222,2315223,Inferno,HellRaisers,Dignitas,16,9,DreamHack Open Denver 2017 Europe Closed Qualifier,1,2017-09-25
19223,2315223,Overpass,HellRaisers,Dignitas,16,11,DreamHack Open Denver 2017 Europe Closed Qualifier,1,2017-09-25
19224,2315226,Cobblestone,SoaR,Tempo Storm,6,16,DreamHack Open Denver 2017 North America Closed Qualifier,0,2017-09-25
19225,2315226,Overpass,SoaR,Tempo Storm,9,16,DreamHack Open Denver 2017 North America Closed Qualifier,0,2017-09-25
19226,2315159,Mirage,Binary Dragons,AVANGAR,19,17,WCA 2017 Europe Closed Qualifier,0,2017-09-25
19227,2315159,Train,Binary Dragons,AVANGAR,14,16,WCA 2017 Europe Closed Qualifier,0,2017-09-25
19228,2315159,Cache,Binary Dragons,AVANGAR,20,22,WCA 2017 Europe Closed Qualifier,0,2017-09-25
19229,2315225,Cobblestone,Denial,NRG,9,16,DreamHack Open Denver 2017 North America Closed Qualifier,0,2017-09-25
19230,2315225,Train,Denial,NRG,4,16,DreamHack Open Denver 2017 North America Closed Qualifier,0,2017-09-25
19231,2315176,Overpass,eXtatus,Universe,11,16,ROG COOL League Season 2,0,2017-09-25
19232,2315195,Train,Rogue,Iceberg,19,22,DreamHack Open Denver 2017 North America Closed Qualifier,0,2017-09-24
19233,2315195,Mirage,Rogue,Iceberg,16,13,DreamHack Open Denver 2017 North America Closed Qualifier,0,2017-09-24
19234,2315195,Cache,Rogue,Iceberg,16,12,DreamHack Open Denver 2017 North America Closed Qualifier,0,2017-09-24
19235,2315200,Cobblestone,Gale Force,Ghost,16,8,DreamHack Open Denver 2017 North America Closed Qualifier,0,2017-09-24
19236,2315200,Train,Gale Force,Ghost,10,16,DreamHack Open Denver 2017 North America Closed Qualifier,0,2017-09-24
19237,2315200,Inferno,Gale Force,Ghost,14,16,DreamHack Open Denver 2017 North America Closed Qualifier,0,2017-09-24
19238,2315039,Mirage,FlipSid3,Kinguin,16,9,ESEA Season 25 MDL Global Challenge,1,2017-09-24
19239,2315039,Train,FlipSid3,Kinguin,16,10,ESEA Season 25 MDL Global Challenge,1,2017-09-24
19240,2315201,Inferno,Good People,Luminosity,16,11,DreamHack Open Denver 2017 North America Closed Qualifier,0,2017-09-24
19241,2315201,Cache,Good People,Luminosity,6,16,DreamHack Open Denver 2017 North America Closed Qualifier,0,2017-09-24
19242,2315201,Train,Good People,Luminosity,13,16,DreamHack Open Denver 2017 North America Closed Qualifier,0,2017-09-24
19243,2315219,Inferno,Japaleno,Dignitas,6,16,DreamHack Open Denver 2017 Europe Closed Qualifier,0,2017-09-24
19244,2315219,Train,Japaleno,Dignitas,16,13,DreamHack Open Denver 2017 Europe Closed Qualifier,0,2017-09-24
19245,2315219,Overpass,Japaleno,Dignitas,15,19,DreamHack Open Denver 2017 Europe Closed Qualifier,0,2017-09-24
19246,2315198,Cobblestone,compLexity,SoaR,9,16,DreamHack Open Denver 2017 North America Closed Qualifier,0,2017-09-24
19247,2315198,Inferno,compLexity,SoaR,14,16,DreamHack Open Denver 2017 North America Closed Qualifier,0,2017-09-24
19248,2315197,Cache,Tempo Storm,NRG,16,11,DreamHack Open Denver 2017 North America Closed Qualifier,0,2017-09-24
19249,2315197,Mirage,Tempo Storm,NRG,4,16,DreamHack Open Denver 2017 North America Closed Qualifier,0,2017-09-24
19250,2315197,Inferno,Tempo Storm,NRG,6,16,DreamHack Open Denver 2017 North America Closed Qualifier,0,2017-09-24
19251,2315217,Train,PRIDE,ALTERNATE aTTaX,16,13,SL i-League Invitational Shanghai 2017 Europe Qualifier,0,2017-09-24
19252,2315217,Mirage,PRIDE,ALTERNATE aTTaX,16,11,SL i-League Invitational Shanghai 2017 Europe Qualifier,0,2017-09-24
19253,2315196,Cache,Denial,Prospects,19,16,DreamHack Open Denver 2017 North America Closed Qualifier,0,2017-09-24
19254,2315196,Cobblestone,Denial,Prospects,16,7,DreamHack Open Denver 2017 North America Closed Qualifier,0,2017-09-24
19255,2315199,Train,CLG Academy,Tempo Storm,10,16,DreamHack Open Denver 2017 North America Closed Qualifier,0,2017-09-24
19256,2315199,Overpass,CLG Academy,Tempo Storm,3,16,DreamHack Open Denver 2017 North America Closed Qualifier,0,2017-09-24
19257,2315218,Cache,HellRaisers,LDLC,14,16,DreamHack Open Denver 2017 Europe Closed Qualifier,1,2017-09-24
19258,2315218,Mirage,HellRaisers,LDLC,16,3,DreamHack Open Denver 2017 Europe Closed Qualifier,1,2017-09-24
19259,2315218,Overpass,HellRaisers,LDLC,16,4,DreamHack Open Denver 2017 Europe Closed Qualifier,1,2017-09-24
19260,2315175,Inferno,Ambush,Vulture,9,16,Dust2.dk eOddset Masters #13,0,2017-09-24
19261,2315175,Train,Ambush,Vulture,5,16,Dust2.dk eOddset Masters #13,0,2017-09-24
19262,2315167,Nuke,Heroic,mousesports,16,11,EPICENTER 2017 Europe Closed Qualifier,2,2017-09-24
19263,2315167,Train,Heroic,mousesports,16,9,EPICENTER 2017 Europe Closed Qualifier,2,2017-09-24
19264,2315174,Overpass,Kaos,Faceit Grind,10,16,Dust2.dk eOddset Masters #13,0,2017-09-24
19265,2315174,Train,Kaos,Faceit Grind,10,16,Dust2.dk eOddset Masters #13,0,2017-09-24
19266,2314939,Cobblestone,SKDC,SetToDestroyX,16,12,WorldGaming CS:GO Canadian Championship Series 2017,0,2017-09-24
19267,2314939,Overpass,SKDC,SetToDestroyX,16,14,WorldGaming CS:GO Canadian Championship Series 2017,0,2017-09-24
19268,2314970,Mirage,Spirit Academy,Nemiga,6,16,Hellcase Cup 6,0,2017-09-24
19269,2315038,Inferno,Space Soldiers,Rise Nation,16,7,ESEA Season 25 MDL Global Challenge,0,2017-09-24
19270,2315038,Train,Space Soldiers,Rise Nation,16,4,ESEA Season 25 MDL Global Challenge,0,2017-09-24
19271,2314959,Train,PRIDE,iGame.com,16,7,Hellcase Cup 6,0,2017-09-24
19272,2315173,Train,Main Street,roughtimes,6,16,Dust2.dk eOddset Masters #13,0,2017-09-24
19273,2315173,Nuke,Main Street,roughtimes,16,7,Dust2.dk eOddset Masters #13,0,2017-09-24
19274,2315173,Overpass,Main Street,roughtimes,19,16,Dust2.dk eOddset Masters #13,0,2017-09-24
19275,2315206,Cache,pro100,GoodJob,16,10,CSesport.com Cup #1,0,2017-09-24
19276,2315206,Mirage,pro100,GoodJob,8,16,CSesport.com Cup #1,0,2017-09-24
19277,2315149,Inferno,Eclipse,ViCi,22,20,eXTREMESLAND 2017 China Regional Finals,0,2017-09-24
19278,2315149,Overpass,Eclipse,ViCi,5,16,eXTREMESLAND 2017 China Regional Finals,0,2017-09-24
19279,2315149,Cobblestone,Eclipse,ViCi,8,16,eXTREMESLAND 2017 China Regional Finals,0,2017-09-24
19280,2315216,Inferno,AGO,Fragsters,16,11,SL i-League Invitational Shanghai 2017 Europe Qualifier,0,2017-09-24
19281,2315216,Train,AGO,Fragsters,16,5,SL i-League Invitational Shanghai 2017 Europe Qualifier,0,2017-09-24
19282,2314911,Cobblestone,fnatic,mousesports,19,17,EPICENTER 2017 Europe Closed Qualifier,2,2017-09-24
19283,2314911,Mirage,fnatic,mousesports,10,16,EPICENTER 2017 Europe Closed Qualifier,2,2017-09-24
19284,2314911,Train,fnatic,mousesports,16,6,EPICENTER 2017 Europe Closed Qualifier,2,2017-09-24
19285,2315116,Inferno,AVANGAR,Spirit,16,12,WCA 2017 Europe Closed Qualifier,0,2017-09-24
19286,2315116,Mirage,AVANGAR,Spirit,16,13,WCA 2017 Europe Closed Qualifier,0,2017-09-24
19287,2315212,Inferno,Dignitas,eXtatus,19,17,DreamHack Open Denver 2017 Europe Closed Qualifier,0,2017-09-24
19288,2315212,Mirage,Dignitas,eXtatus,6,16,DreamHack Open Denver 2017 Europe Closed Qualifier,0,2017-09-24
19289,2315212,Overpass,Dignitas,eXtatus,16,10,DreamHack Open Denver 2017 Europe Closed Qualifier,0,2017-09-24
19290,2315172,Overpass,Odense,preanus,4,16,Dust2.dk eOddset Masters #13,0,2017-09-24
19291,2315172,Train,Odense,preanus,16,5,Dust2.dk eOddset Masters #13,0,2017-09-24
19292,2315172,Mirage,Odense,preanus,16,10,Dust2.dk eOddset Masters #13,0,2017-09-24
19293,2315209,Mirage,LDLC,benchwarmers,6,16,DreamHack Open Denver 2017 Europe Closed Qualifier,0,2017-09-24
19294,2315209,Nuke,LDLC,benchwarmers,16,11,DreamHack Open Denver 2017 Europe Closed Qualifier,0,2017-09-24
19295,2315209,Overpass,LDLC,benchwarmers,16,14,DreamHack Open Denver 2017 Europe Closed Qualifier,0,2017-09-24
19296,2314938,Cache,Torqued,We Make History,16,12,WorldGaming CS:GO Canadian Championship Series 2017,0,2017-09-24
19297,2314938,Overpass,Torqued,We Make History,16,10,WorldGaming CS:GO Canadian Championship Series 2017,0,2017-09-24
19298,2315204,Overpass,Beyond,Signature,13,16,MGA Thailand CS:GO Season 3,0,2017-09-24
19299,2315204,Train,Beyond,Signature,9,16,MGA Thailand CS:GO Season 3,0,2017-09-24
19300,2315144,Mirage,Universe,eEriness,16,5,ROG COOL League Season 2,0,2017-09-24
19301,2315144,Nuke,Universe,eEriness,12,16,ROG COOL League Season 2,0,2017-09-24
19302,2315144,Overpass,Universe,eEriness,16,8,ROG COOL League Season 2,0,2017-09-24
19303,2315211,Mirage,Fire Dragoon,Virtual Genesis,16,4,eXTREMESLAND 2017 Malaysia Qualifier,0,2017-09-24
19304,2315213,Inferno,Japaleno,Binary Dragons,16,5,DreamHack Open Denver 2017 Europe Closed Qualifier,0,2017-09-24
19305,2315213,Train,Japaleno,Binary Dragons,16,3,DreamHack Open Denver 2017 Europe Closed Qualifier,0,2017-09-24
19306,2315156,Nuke,AWTR,HAVU,16,5,WCA 2017 Europe Closed Qualifier,0,2017-09-24
19307,2315156,Cache,AWTR,HAVU,9,16,WCA 2017 Europe Closed Qualifier,0,2017-09-24
19308,2315156,Train,AWTR,HAVU,7,16,WCA 2017 Europe Closed Qualifier,0,2017-09-24
19309,2315208,Mirage,HellRaisers,Spirit,16,7,DreamHack Open Denver 2017 Europe Closed Qualifier,1,2017-09-24
19310,2315208,Overpass,HellRaisers,Spirit,19,17,DreamHack Open Denver 2017 Europe Closed Qualifier,1,2017-09-24
19311,2315210,Inferno,JYP,Virtual Genesis,3,16,eXTREMESLAND 2017 Malaysia Qualifier,0,2017-09-24
19312,2315108,Overpass,Entity,Eternal,16,13,eXTREMESLAND 2017 India Regional Finals,0,2017-09-24
19313,2315108,Mirage,Entity,Eternal,16,2,eXTREMESLAND 2017 India Regional Finals,0,2017-09-24
19314,2315150,Mirage,CeX,Endpoint,8,16,ESL UK Premiership Autumn 2017 Finals,0,2017-09-24
19315,2315150,Overpass,CeX,Endpoint,13,16,ESL UK Premiership Autumn 2017 Finals,0,2017-09-24
19316,2315181,Cache,eXtatus,YaMaHa-AEROX,13,16,DreamHack Open Denver 2017 Europe Closed Qualifier,0,2017-09-24
19317,2315181,Train,eXtatus,YaMaHa-AEROX,16,3,DreamHack Open Denver 2017 Europe Closed Qualifier,0,2017-09-24
19318,2315181,Mirage,eXtatus,YaMaHa-AEROX,19,15,DreamHack Open Denver 2017 Europe Closed Qualifier,0,2017-09-24
19319,2315148,Mirage,Flash,5POWER,14,16,eXTREMESLAND 2017 China Regional Finals,0,2017-09-24
19320,2315148,Cobblestone,Flash,5POWER,16,8,eXTREMESLAND 2017 China Regional Finals,0,2017-09-24
19321,2315148,Cache,Flash,5POWER,16,14,eXTREMESLAND 2017 China Regional Finals,0,2017-09-24
19322,2315179,Mirage,Tricked,benchwarmers,14,16,DreamHack Open Denver 2017 Europe Closed Qualifier,0,2017-09-24
19323,2315179,Nuke,Tricked,benchwarmers,16,14,DreamHack Open Denver 2017 Europe Closed Qualifier,0,2017-09-24
19324,2315179,Overpass,Tricked,benchwarmers,13,16,DreamHack Open Denver 2017 Europe Closed Qualifier,0,2017-09-24
19325,2315207,Inferno,Virtual Genesis,NaCL,16,6,eXTREMESLAND 2017 Malaysia Qualifier,0,2017-09-24
19326,2315183,Cache,Binary Dragons,PRIDE,16,10,DreamHack Open Denver 2017 Europe Closed Qualifier,0,2017-09-24
19327,2315183,Train,Binary Dragons,PRIDE,12,16,DreamHack Open Denver 2017 Europe Closed Qualifier,0,2017-09-24
19328,2315183,Mirage,Binary Dragons,PRIDE,16,6,DreamHack Open Denver 2017 Europe Closed Qualifier,0,2017-09-24
19329,2315182,Inferno,Kindest Regards,Dignitas,8,16,DreamHack Open Denver 2017 Europe Closed Qualifier,0,2017-09-24
19330,2315182,Train,Kindest Regards,Dignitas,13,16,DreamHack Open Denver 2017 Europe Closed Qualifier,0,2017-09-24
19331,2315205,Overpass,JYP,Fire Dragoon,12,16,eXTREMESLAND 2017 Malaysia Qualifier,0,2017-09-24
19332,2315205,Mirage,JYP,Fire Dragoon,10,16,eXTREMESLAND 2017 Malaysia Qualifier,0,2017-09-24
19333,2315140,Mirage,TheMongolz,MVP PK,16,6,IEM Oakland 2017 South-East Asia Qualifier,0,2017-09-24
19334,2315140,Inferno,TheMongolz,MVP PK,16,14,IEM Oakland 2017 South-East Asia Qualifier,0,2017-09-24
19335,2315203,Inferno,NSPR,Signature,16,6,MGA Thailand CS:GO Season 3,0,2017-09-24
19336,2315203,Mirage,NSPR,Signature,10,16,MGA Thailand CS:GO Season 3,0,2017-09-24
19337,2315203,Overpass,NSPR,Signature,13,16,MGA Thailand CS:GO Season 3,0,2017-09-24
19338,2315177,Mirage,HellRaisers,coREA,16,11,DreamHack Open Denver 2017 Europe Closed Qualifier,1,2017-09-24
19339,2315177,Overpass,HellRaisers,coREA,16,4,DreamHack Open Denver 2017 Europe Closed Qualifier,1,2017-09-24
19340,2315178,Inferno,Spirit,MK,16,14,DreamHack Open Denver 2017 Europe Closed Qualifier,0,2017-09-24
19341,2315178,Train,Spirit,MK,16,13,DreamHack Open Denver 2017 Europe Closed Qualifier,0,2017-09-24
19342,2315184,Overpass,Snabbabrillor,Japaleno,7,16,DreamHack Open Denver 2017 Europe Closed Qualifier,0,2017-09-24
19343,2315184,Mirage,Snabbabrillor,Japaleno,4,16,DreamHack Open Denver 2017 Europe Closed Qualifier,0,2017-09-24
19344,2315180,Cobblestone,Giants,LDLC,9,16,DreamHack Open Denver 2017 Europe Closed Qualifier,0,2017-09-24
19345,2315180,Overpass,Giants,LDLC,5,16,DreamHack Open Denver 2017 Europe Closed Qualifier,0,2017-09-24
19346,2315202,Overpass,MiTH,Beyond,16,19,MGA Thailand CS:GO Season 3,0,2017-09-24
19347,2315202,Inferno,MiTH,Beyond,13,16,MGA Thailand CS:GO Season 3,0,2017-09-24
19348,2315138,Inferno,Recca,MVP PK,9,16,IEM Oakland 2017 South-East Asia Qualifier,0,2017-09-24
19349,2315138,Cobblestone,Recca,MVP PK,16,14,IEM Oakland 2017 South-East Asia Qualifier,0,2017-09-24
19350,2315138,Train,Recca,MVP PK,8,16,IEM Oakland 2017 South-East Asia Qualifier,0,2017-09-24
19351,2315147,Mirage,ViCi,5POWER,16,9,eXTREMESLAND 2017 China Regional Finals,0,2017-09-24
19352,2315147,Inferno,ViCi,5POWER,16,7,eXTREMESLAND 2017 China Regional Finals,0,2017-09-24
19353,2315094,Mirage,Legacy,SIN,19,15,Australian Esports Masters Season 2 Finals,0,2017-09-24
19354,2315094,Train,Legacy,SIN,16,14,Australian Esports Masters Season 2 Finals,0,2017-09-24
19355,2315107,Train,Eternal,TradeMarc,22,20,eXTREMESLAND 2017 India Regional Finals,0,2017-09-24
19356,2315107,Cobblestone,Eternal,TradeMarc,16,3,eXTREMESLAND 2017 India Regional Finals,0,2017-09-24
19357,2315139,Train,Chiefs,TheMongolz,8,16,IEM Oakland 2017 South-East Asia Qualifier,0,2017-09-24
19358,2315139,Inferno,Chiefs,TheMongolz,11,16,IEM Oakland 2017 South-East Asia Qualifier,0,2017-09-24
19359,2315157,Inferno,Number,rTE,16,9,WCA 2017 China Qualifier Wild Card,0,2017-09-24
19360,2315146,Inferno,Flash,Eclipse,17,19,eXTREMESLAND 2017 China Regional Finals,0,2017-09-24
19361,2315146,Mirage,Flash,Eclipse,16,10,eXTREMESLAND 2017 China Regional Finals,0,2017-09-24
19362,2315146,Train,Flash,Eclipse,18,22,eXTREMESLAND 2017 China Regional Finals,0,2017-09-24
19363,2315092,Cache,Dark Sided,SIN,13,16,Australian Esports Masters Season 2 Finals,0,2017-09-24
19364,2315092,Overpass,Dark Sided,SIN,14,16,Australian Esports Masters Season 2 Finals,0,2017-09-24
19365,2315135,Mirage,MVP PK,Mineski,16,12,IEM Oakland 2017 South-East Asia Qualifier,0,2017-09-24
19366,2315135,Inferno,MVP PK,Mineski,16,10,IEM Oakland 2017 South-East Asia Qualifier,0,2017-09-24
19367,2315134,Cobblestone,Born in Mongolia,Recca,2,16,IEM Oakland 2017 South-East Asia Qualifier,0,2017-09-24
19368,2315134,Cache,Born in Mongolia,Recca,6,16,IEM Oakland 2017 South-East Asia Qualifier,0,2017-09-24
19369,2315137,Mirage,TheMongolz,SCARZ Absolute,16,11,IEM Oakland 2017 South-East Asia Qualifier,0,2017-09-24
19370,2315137,Cobblestone,TheMongolz,SCARZ Absolute,16,3,IEM Oakland 2017 South-East Asia Qualifier,0,2017-09-24
19371,2315136,Overpass,Invictus,Chiefs,7,16,IEM Oakland 2017 South-East Asia Qualifier,0,2017-09-24
19372,2315136,Cobblestone,Invictus,Chiefs,5,16,IEM Oakland 2017 South-East Asia Qualifier,0,2017-09-24
19373,2315093,Cache,Funkd,Legacy,10,16,Australian Esports Masters Season 2 Finals,0,2017-09-24
19374,2315093,Mirage,Funkd,Legacy,7,16,Australian Esports Masters Season 2 Finals,0,2017-09-24
19375,2315037,Mirage,Rise Nation,TeamOne,16,14,ESEA Season 25 MDL Global Challenge,0,2017-09-24
19376,2315091,Inferno,SIN,AVANT,16,9,Australian Esports Masters Season 2 Finals,0,2017-09-24
19377,2315091,Cache,SIN,AVANT,13,16,Australian Esports Masters Season 2 Finals,0,2017-09-24
19378,2315091,Nuke,SIN,AVANT,19,17,Australian Esports Masters Season 2 Finals,0,2017-09-24
19379,2315036,Nuke,Kinguin,Grayhound,16,12,ESEA Season 25 MDL Global Challenge,0,2017-09-24
19380,2315190,Cobblestone,SoaR,Naventic,16,12,DreamHack Open Denver 2017 North America Open Qualifier,0,2017-09-24
19381,2315192,Mirage,Awaken Militia,Prospects,5,16,DreamHack Open Denver 2017 North America Open Qualifier,0,2017-09-24
19382,2315191,Cobblestone,Born,Good People,3,16,DreamHack Open Denver 2017 North America Open Qualifier,0,2017-09-24
19383,2315189,Inferno,CLG Academy,Velocity,16,12,DreamHack Open Denver 2017 North America Open Qualifier,0,2017-09-24
19384,2315035,Mirage,Mythic,TeamOne,8,16,ESEA Season 25 MDL Global Challenge,0,2017-09-24
19385,2315070,Train,Luminosity,Misfits,16,12,ECS Season 4 NA Promotion,1,2017-09-24
19386,2315070,Mirage,Luminosity,Misfits,16,13,ECS Season 4 NA Promotion,1,2017-09-24
19387,2315070,Cache,Luminosity,Misfits,16,9,ECS Season 4 NA Promotion,1,2017-09-24
19388,2315188,Mirage,Adaptation,ESEA Clout Tokens,16,6,DreamHack Open Denver 2017 North America Open Qualifier,0,2017-09-24
19389,2315186,Overpass,Tempo Storm,Mask Off,16,6,DreamHack Open Denver 2017 North America Open Qualifier,0,2017-09-24
19390,2315185,Inferno,THRASHER,Ghost,9,16,DreamHack Open Denver 2017 North America Open Qualifier,0,2017-09-24
19391,2315187,Train,Rogue,Proximity,16,1,DreamHack Open Denver 2017 North America Open Qualifier,0,2017-09-24
19392,2315034,Cache,Grayhound,FRENCH CANADIANS,16,13,ESEA Season 25 MDL Global Challenge,0,2017-09-24
19393,2314936,Overpass,SetToDestroyX,Alberta Legends,16,7,WorldGaming CS:GO Canadian Championship Series 2017,0,2017-09-24
19394,2314936,Inferno,SetToDestroyX,Alberta Legends,13,16,WorldGaming CS:GO Canadian Championship Series 2017,0,2017-09-24
19395,2314936,Cobblestone,SetToDestroyX,Alberta Legends,16,5,WorldGaming CS:GO Canadian Championship Series 2017,0,2017-09-24
19396,2314937,Cache,We Make History,Cruxie's Farmers,19,17,WorldGaming CS:GO Canadian Championship Series 2017,0,2017-09-24
19397,2314937,Overpass,We Make History,Cruxie's Farmers,16,4,WorldGaming CS:GO Canadian Championship Series 2017,0,2017-09-24
19398,2314505,Cobblestone,Envy,NiP,9,16,ELEAGUE CS:GO Premier 2017,2,2017-09-24
19399,2314505,Cache,Envy,NiP,16,9,ELEAGUE CS:GO Premier 2017,2,2017-09-24
19400,2314505,Nuke,Envy,NiP,16,6,ELEAGUE CS:GO Premier 2017,2,2017-09-24
19401,2315033,Nuke,FlipSid3,Rise Nation,16,6,ESEA Season 25 MDL Global Challenge,0,2017-09-24
19402,2315114,Inferno,2KILL,INTZ,16,14,Logitech G Challenge 2017,0,2017-09-24
19403,2315114,Cache,2KILL,INTZ,19,15,Logitech G Challenge 2017,0,2017-09-24
19404,2315031,Cobblestone,Rise Nation,TeamOne,16,10,ESEA Season 25 MDL Global Challenge,0,2017-09-24
19405,2315032,Overpass,Space Soldiers,Kinguin,16,12,ESEA Season 25 MDL Global Challenge,1,2017-09-24
19406,2314935,Mirage,SKDC,Cruxie's Farmers,16,10,WorldGaming CS:GO Canadian Championship Series 2017,0,2017-09-23
19407,2314934,Cobblestone,Torqued,Alberta Legends,16,4,WorldGaming CS:GO Canadian Championship Series 2017,0,2017-09-23
19408,2315030,Mirage,FlipSid3,Mythic,16,7,ESEA Season 25 MDL Global Challenge,0,2017-09-23
19409,2315029,Cache,Kinguin,FRENCH CANADIANS,19,17,ESEA Season 25 MDL Global Challenge,0,2017-09-23
19410,2315158,Overpass,T00EASY,Nemiga,2,16,META '17,0,2017-09-23
19411,2315158,Inferno,T00EASY,Nemiga,10,16,META '17,0,2017-09-23
19412,2314504,Overpass,Virtus.pro,NiP,8,16,ELEAGUE CS:GO Premier 2017,2,2017-09-23
19413,2314504,Train,Virtus.pro,NiP,5,16,ELEAGUE CS:GO Premier 2017,2,2017-09-23
